11644054,3992557
11644075,3992564
11644077,3992622
11644081,3992639
11644077,3992685
11644019,3992692
11643960,3992700
11643896,3992697
11643837,3992696
11643808,3992697
11643738,3992697
11643673,3992697
11643614,3992701
11643549,3992701
11643488,3992702
11643467,3992753
11643467,3992753
11643458,3992802
11643456,3992853
11643440,3992902
11643440,3992947
11643438,3992994
11643431,3993042
11643431,3993097
11643430,3993150
11643425,3993200
11643425,3993248
11643425,3993302
11643417,3993349
11643416,3993395
11643415,3993450
11643405,3993501
11643405,3993549
11643401,3993594
11643401,3993644
11643394,3993699
11643394,3993745
11643394,3993794
11643386,3993846
11643386,3993896
11643386,3993941
11643381,3993989
11643381,3994038
11643378,3994089
11643378,3994141
11643371,3994197
11643370,3994247
11643365,3994306
11643365,3994352
11643365,3994402
