11644496,3998661
11644606,3998625
11644668,3998597
11644747,3998559
11644793,3998537
11644845,3998506
11644892,3998477
11644938,3998447
11644984,3998418
11645002,3998403
11645062,3998364
11645112,3998333
11645197,3998272
11645269,3998228
11645315,3998196
11645373,3998159
11645410,3998139
11645521,3998061
11645591,3998014
11645615,3997999
11645669,3997962
11645682,3997962
11645724,3997926
11645807,3997871
11645818,3997867
11645868,3997831
11645880,3997829
11645923,3997796
11646000,3997745
11646044,3997715
11646047,3997713
11646093,3997684
11646161,3997639
11646212,3997606
11646260,3997578
11646356,3997504
11646403,3997472
11646449,3997438
11646491,3997403
11646541,3997360
11646580,3997317
11646614,3997279
11646642,3997235
11646666,3997190
11646672,3997136
11646670,3997089
11646661,3997040
11646642,3996997
11646608,3996949
11646573,3996912
