11646695,3996171
11646776,3996160
11646821,3996200
11646868,3996242
11646916,3996283
11646955,3996327
11646955,3996327
11647004,3996391
11647035,3996441
11647063,3996483
11647099,3996526
11647099,3996526
11647133,3996565
11647177,3996601
11647223,3996638
11647268,3996669
11647337,3996707
11647385,3996739
11647409,3996750
11647454,3996786
11647455,3996834
11647455,3996834
11647406,3996866
11647406,3996866
11647364,3996898
11647307,3996928
11647268,3996965
11647229,3997007
11647206,3997050
11647182,3997096
11647172,3997146
11647134,3997202
11647134,3997202
11647078,3997236
11647078,3997236
11647042,3997272
11646993,3997306
11646942,3997343
11646878,3997350
11646822,3997326
11646822,3997326
11646766,3997305
11646715,3997337
11646715,3997337
11646666,3997363
11646616,3997395
11646560,3997421
11646518,3997453
11646518,3997453
11646460,3997491
