11647191,3996604
11647191,3996604
11647243,3996633
11647289,3996665
11647337,3996692
11647381,3996724
11647426,3996754
11647426,3996754
11647481,3996737
11647536,3996703
11647591,3996670
11647642,3996641
11647691,3996612
11647743,3996575
11647798,3996534
11647843,3996500
11647893,3996468
11647948,3996426
11648004,3996391
11648065,3996359
11648114,3996325
11648161,3996291
11648213,3996255
11648266,3996219
11648324,3996181
11648382,3996146
11648431,3996110
11648479,3996075
11648518,3996039
11648552,3996001
11648589,3995959
11648624,3995923
11648658,3995883
11648693,3995837
11648695,3995822
11648753,3995809
11648812,3995821
11648861,3995849
11648920,3995873
11648973,3995894
11649029,3995914
11649082,3995942
11649136,3995969
11649182,3995997
11649225,3996038
11649273,3996081
11649315,3996117
11649369,3996156
11649412,3996194
11649449,3996229
