11647906,3999259
11647855,3999230
11647811,3999197
11647768,3999165
11647708,3999170
11647700,3999160
11647752,3999125
11647798,3999097
11647846,3999061
11647904,3999023
11647925,3998978
11647893,3998936
11647855,3998896
11647812,3998867
11647779,3998828
11647738,3998793
11647691,3998752
11647643,3998714
11647600,3998680
11647552,3998645
11647503,3998607
11647453,3998575
11647409,3998544
11647370,3998500
11647327,3998462
11647277,3998439
11647271,3998432
11647232,3998390
11647193,3998353
11647149,3998310
11647113,3998273
11647076,3998238
11647029,3998197
11646984,3998160
11646944,3998121
11646944,3998121
11646890,3998072
11646844,3998028
11646805,3997991
11646766,3997957
11646722,3997919
11646683,3997883
11646634,3997838
11646584,3997793
11646539,3997754
11646496,3997715
11646456,3997678
11646408,3997638
11646359,3997593
11646310,3997556
