11627817,3996634
11627750,3996637
11627712,3996643
11627640,3996643
11627580,3996644
11627513,3996646
11627452,3996652
11627437,3996596
11627441,3996548
11627447,3996493
11627448,3996447
11627455,3996400
11627458,3996345
11627470,3996299
11627473,3996251
11627476,3996203
11627480,3996153
11627492,3996100
11627503,3996047
11627513,3995990
11627520,3995941
11627529,3995882
11627534,3995833
11627538,3995784
11627542,3995735
11627546,3995684
11627557,3995626
11627559,3995575
11627561,3995522
11627560,3995469
11627557,3995418
11627555,3995358
11627549,3995308
11627544,3995260
11627538,3995212
11627532,3995161
11627521,3995117
11627514,3995059
11627506,3994999
11627499,3994939
11627488,3994887
11627476,3994831
11627471,3994773
11627466,3994713
11627459,3994664
11627447,3994602
11627439,3994545
11627431,3994485
11627425,3994424
11627422,3994366
