11642124,3987513
11642125,3987513
11642125,3987564
11642123,3987613
11642118,3987664
11642118,3987709
11642117,3987742
11642117,3987788
11642106,3987951
11642106,3987955
11642105,3988002
11642103,3988039
11642103,3988092
11642096,3988137
11642097,3988184
11642093,3988233
11642093,3988283
11642086,3988338
11642085,3988385
11642085,3988434
11642067,3988483
11642047,3988534
11642019,3988586
11641993,3988632
11641993,3988633
11641968,3988676
11641928,3988712
11641868,3988736
11641809,3988769
11641751,3988794
11641692,3988809
11641633,3988824
11641574,3988833
11641568,3988834
11641507,3988834
11641472,3988837
11641408,3988834
11641383,3988836
11641324,3988833
11641323,3988833
11641265,3988847
11641265,3988852
11641262,3988905
11641256,3988978
11641248,3989029
11641248,3989074
11641246,3989122
11641242,3989244
11641193,3989288
11641129,3989289
