11640527,3974213
11640521,3974262
11640521,3974309
11640515,3974330
11640470,3974360
11640400,3974360
11640336,3974363
11640273,3974363
11640201,3974363
11640125,3974363
11639748,3974353
11639684,3974353
11639619,3974353
11639552,3974353
11639487,3974352
11639423,3974352
11639350,3974347
11639274,3974347
11639202,3974345
11639125,3974345
11639058,3974343
11638980,3974343
11638920,3974343
11638859,3974342
11638798,3974342
11638729,3974337
11638669,3974337
11638607,3974337
11638545,3974337
11638482,3974337
11638419,3974337
11638349,3974335
11638288,3974334
11638226,3974334
11638167,3974333
11638100,3974332
11637887,3974304
11637817,3974289
11637751,3974274
11637575,3974220
11637510,3974205
11637442,3974189
11637384,3974177
11637318,3974157
11637259,3974145
11637190,3974127
11637128,3974117
11637069,3974109
11637011,3974100
11637005,3974103
