11645860,3995512
11645805,3995547
11645751,3995581
11645703,3995617
11645652,3995651
11645597,3995687
11645553,3995718
11645505,3995749
11645453,3995781
11645403,3995816
11645212,3995947
11645161,3995980
11645103,3996019
11645043,3996053
11644995,3996089
11644940,3996122
11644888,3996155
11644842,3996184
11644787,3996224
11644730,3996259
11644679,3996293
11644632,3996326
11644579,3996364
11644530,3996397
11644480,3996430
11644430,3996461
11644384,3996496
11644326,3996529
11644276,3996560
11644217,3996602
11644165,3996635
11644115,3996667
11644062,3996701
11644010,3996735
11643956,3996771
11643904,3996806
11643847,3996839
11643801,3996871
11643736,3996907
11643675,3996928
11643615,3996946
11643545,3996969
11643479,3996974
11643415,3996976
11643352,3996976
11643291,3996979
11643243,3997006
11643215,3997050
11643217,3997099
11643230,3997145
