11638862,3998787
11638862,3998787
11638925,3998785
11638925,3998785
11638984,3998785
11639046,3998787
11639114,3998791
11639118,3998790
11639590,3998805
11639649,3998805
11639714,3998807
11639785,3998807
11639861,3998811
11639938,3998813
11640022,3998813
11640083,3998813
11640162,3998818
11640227,3998818
11640296,3998819
11640296,3998819
11640360,3998822
11640422,3998826
11640423,3998826
11640482,3998829
11640492,3998830
11640551,3998831
11640612,3998829
11640673,3998831
11640732,3998836
11640732,3998836
11640799,3998838
11640870,3998840
11640934,3998839
11640992,3998839
11641030,3998844
11641092,3998846
11641154,3998847
11641216,3998846
11641216,3998846
11641278,3998844
11641350,3998841
11641410,3998842
11641469,3998843
11641530,3998843
11641593,3998845
11641593,3998845
11641664,3998846
11641664,3998846
11641738,3998847
11641799,3998849
