11637599,3994328
11637609,3994288
11637661,3994263
11637724,3994264
11637783,3994263
11637849,3994263
11637881,3994265
11637933,3994286
11637941,3994332
11637950,3994376
11637951,3994378
11637968,3994425
11637979,3994469
11637980,3994516
11637980,3994563
11637985,3994614
11637990,3994663
11638003,3994710
11638003,3994711
11638002,3994764
11638007,3994809
11638011,3994856
11638072,3994864
11638132,3994869
11638199,3994877
11638258,3994882
11638326,3994886
11638389,3994887
11638457,3994887
11638519,3994890
11638581,3994889
11638648,3994891
11638717,3994895
11638778,3994897
11638845,3994901
11638904,3994903
11638968,3994906
11639027,3994907
11639088,3994910
11639151,3994910
11639215,3994909
11639275,3994908
11639334,3994908
11639394,3994905
11639460,3994903
11639522,3994903
11639583,3994908
11639646,3994908
11639704,3994907
11639765,3994907
