11645293,4000857
11645268,4000782
11645243,4000705
11645216,4000623
11645189,4000539
11645160,4000451
11645131,4000366
11645103,4000280
11645076,4000198
11645048,4000120
11645015,4000040
11644979,3999963
11644929,3999880
11644883,3999802
11644834,3999725
11644783,3999649
11644733,3999575
11644688,3999505
11644647,3999439
11644612,3999386
11644584,3999340
11644542,3999282
11644500,3999220
11644467,3999172
11644429,3999125
11644369,3999061
11644296,3998982
11644262,3998923
11644251,3998854
11644268,3998782
11644313,3998715
11644383,3998669
11644461,3998644
11644548,3998628
11644610,3998611
11644703,3998577
11644782,3998544
11644848,3998512
11645035,3998382
11645062,3998370
11645131,3998324
11645176,3998295
11645250,3998243
11645304,3998210
11645365,3998170
11645432,3998127
11645481,3998097
11645540,3998053
11645593,3998019
11645657,3997976
