11646163,3994322
11646163,3994322
11646160,3994277
11646159,3994231
11646160,3994181
11646165,3994085
11646160,3994036
11646158,3993991
11646160,3993943
11646160,3993895
11646160,3993848
11646153,3993802
11646151,3993775
11646160,3993729
11646161,3993682
11646162,3993636
11646161,3993583
11646162,3993531
11646160,3993482
11646161,3993437
11646161,3993389
11646161,3993341
11646161,3993294
11646158,3993238
11646157,3993189
11646158,3993142
11646162,3993088
11646159,3993039
11646150,3992993
11646139,3992940
11646133,3992890
11646091,3992857
11646031,3992851
11645965,3992855
11645898,3992856
11645834,3992847
11645775,3992847
11645716,3992839
11645655,3992834
11645590,3992833
11645531,3992832
11645523,3992785
11645515,3992738
11645488,3992697
11645424,3992700
11645360,3992697
11645301,3992698
11645241,3992695
11645178,3992694
11645115,3992697
