11643473,3997684
11643473,3997684
11643545,3997674
11643610,3997670
11643683,3997665
11643744,3997660
11643813,3997649
11643880,3997642
11643955,3997636
11644031,3997630
11644107,3997617
11644169,3997613
11644239,3997600
11644297,3997579
11644520,3997433
11644564,3997403
11644606,3997358
11644664,3997320
11644696,3997299
11644757,3997282
11644795,3997321
11644833,3997357
11644880,3997392
11644928,3997429
11644959,3997471
11644995,3997513
11645036,3997555
11645072,3997599
11645109,3997642
11645110,3997643
11645132,3997691
11645171,3997727
11645213,3997764
11645249,3997806
11645295,3997853
11645338,3997896
11645379,3997942
11645416,3997979
11645452,3998017
11645474,3998035
11645506,3998075
11645538,3998117
11645573,3998162
11645607,3998208
11645638,3998248
11645670,3998289
11645698,3998331
11645711,3998349
11645741,3998394
11645787,3998443
