11640941,3998878
11640876,3998914
11640830,3998949
11640770,3999006
11640766,3999089
11640769,3999162
11640777,3999223
11640791,3999223
11640783,3999290
11640779,3999365
11640774,3999426
11640769,3999451
11640767,3999514
11640768,3999590
11640764,3999643
11640776,3999728
11640785,4000075
11640792,4000122
11640792,4000185
11640781,4000291
11640785,4000342
11640791,4000406
11640790,4000477
11640788,4000537
11640788,4000594
11640788,4000648
11640791,4000698
11640793,4000791
11640804,4000876
11640808,4000927
11640812,4001028
11640812,4001091
11640814,4001168
11640815,4001242
11640815,4001320
11640816,4001396
11640819,4001472
11640823,4001549
11640828,4001627
11640825,4001698
11640825,4001771
11640829,4001844
11640829,4001917
11640835,4001979
11640851,4002041
11640860,4002092
11640877,4002173
11640927,4002208
11641036,4002209
11641126,4002208
