11645020,3990639
11645020,3990639
11645079,3990627
11645143,3990622
11645140,3990575
11645150,3990529
11645158,3990484
11645170,3990435
11645121,3990406
11645063,3990397
11645002,3990395
11644987,3990391
11644826,3990398
11644825,3990400
11644825,3990448
11644825,3990455
11644797,3990498
11644792,3990525
11644765,3990567
11644722,3990599
11644671,3990632
11644616,3990663
11644606,3990668
11644566,3990703
11644521,3990718
11644460,3990716
11644399,3990723
11644384,3990781
11644397,3990826
11644462,3990835
11644532,3990834
11644593,3990834
11644670,3990830
11644734,3990830
11644800,3990827
11644864,3990827
11644929,3990827
11644993,3990830
11645056,3990831
11645115,3990832
11645152,3990795
11645156,3990740
11645157,3990695
11645159,3990648
11645164,3990603
11645157,3990557
11645163,3990493
11645174,3990445
11645135,3990408
11645071,3990405
