11640058,3999845
11640059,3999797
11640059,3999746
11640066,3999696
11640068,3999629
11640067,3999584
11640075,3999531
11640075,3999474
11640074,3999425
11640081,3999379
11640087,3999324
11640087,3999276
11640085,3999230
11640080,3999185
11640081,3999136
11640082,3999091
11640093,3999037
11640096,3999027
11640093,3998979
11640093,3998932
11640091,3998885
11640039,3998858
11639975,3998850
11639910,3998847
11639844,3998846
11639524,3998823
11639460,3998822
11639397,3998819
11639331,3998817
11639269,3998811
11639207,3998811
11639144,3998810
11639077,3998811
11639013,3998811
11638955,3998807
11638888,3998808
11638828,3998806
11638764,3998807
11638699,3998806
11638636,3998807
11638574,3998805
11638508,3998807
11638441,3998806
11638371,3998805
11638311,3998804
11638251,3998797
11638186,3998790
11638123,3998788
11638052,3998788
11637984,3998788
