11652361,3978092
11652361,3978093
11652392,3978052
11652427,3978013
11652457,3977971
11652492,3977921
11652531,3977879
11652574,3977839
11652635,3977858
11652694,3977874
11652743,3977903
11652802,3977930
11652854,3977951
11652911,3977982
11652956,3978012
11652941,3978061
11652912,3978108
11652878,3978152
11652843,3978190
11652811,3978228
11652774,3978265
11652739,3978305
11652700,3978347
11652693,3978379
11652659,3978423
11652620,3978458
11652587,3978499
11652553,3978542
11652518,3978587
11652488,3978627
11652457,3978667
11652423,3978707
11652391,3978747
11652358,3978787
11652327,3978831
11652294,3978870
11652258,3978915
11652217,3978959
11652183,3979002
11652149,3979047
11652115,3979092
11652083,3979131
11652046,3979178
11652012,3979218
11651979,3979258
11651941,3979298
11651941,3979299
11651912,3979338
11651875,3979384
11651840,3979430
