11646186,3995079
11646186,3995079
11646195,3995126
11646196,3995128
11646187,3995180
11646174,3995226
11646156,3995273
11646130,3995318
11646095,3995355
11646051,3995389
11646015,3995425
11646025,3995471
11646069,3995517
11646113,3995557
11646157,3995590
11646194,3995627
11646231,3995663
11646279,3995704
11646315,3995740
11646354,3995775
11646400,3995819
11646448,3995856
11646449,3995858
11646492,3995893
11646536,3995929
11646537,3995929
11646589,3995967
11646621,3996011
11646666,3996051
11646702,3996088
11646741,3996123
11646785,3996164
11646821,3996201
11646868,3996243
11646906,3996281
11646940,3996318
11646976,3996364
11647009,3996414
11647039,3996455
11647206,3996624
11647258,3996650
11647313,3996683
11647365,3996715
11647416,3996740
11647481,3996734
11647530,3996704
11647580,3996677
11647625,3996635
11647668,3996603
11647720,3996580
