11618286,3985554
11618334,3985580
11618381,3985608
11618403,3985622
11618453,3985651
11618498,3985679
11618555,3985707
11618607,3985739
11618664,3985772
11618714,3985811
11618764,3985838
11618827,3985871
11618878,3985897
11618931,3985921
11618991,3985947
11619006,3985959
11619052,3985988
11619109,3986021
11619161,3986047
11619223,3986069
11619291,3986084
11619361,3986091
11619434,3986102
11619508,3986103
11619572,3986105
11619640,3986106
11619711,3986110
11619770,3986110
11619829,3986112
11619892,3986113
11619951,3986114
11620020,3986120
11620091,3986120
11620163,3986121
11620233,3986121
11620301,3986123
11620361,3986126
11620425,3986130
11620495,3986131
11620556,3986141
11620629,3986149
11620690,3986161
11620746,3986177
11620797,3986206
11620798,3986208
11620735,3986196
11620672,3986181
11620602,3986167
11620542,3986163
11620480,3986161
