11653594,3979000
11653639,3978945
11653694,3978893
11653729,3978857
11653779,3978806
11653829,3978753
11653869,3978714
11653922,3978663
11653961,3978629
11654000,3978594
11654063,3978544
11654115,3978489
11654161,3978449
11654221,3978400
11654261,3978367
11654303,3978336
11654366,3978289
11654425,3978244
11654470,3978206
11654527,3978158
11654566,3978124
11654621,3978076
11654677,3978026
11654735,3977977
11654783,3977931
11654837,3977879
11654886,3977828
11654924,3977792
11654963,3977754
11655008,3977708
11655045,3977669
11655083,3977630
11655120,3977587
11655156,3977547
11655191,3977508
11655230,3977466
11655266,3977423
11655310,3977372
11655344,3977332
11655380,3977290
11655413,3977252
11655458,3977196
11655496,3977144
11655524,3977102
11655563,3977046
11655601,3976989
11655640,3976933
11655675,3976881
11655720,3976825
11655752,3976777
