11642699,3986097
11642726,3986051
11642778,3986072
11642778,3986074
11642785,3986119
11642768,3986170
11642768,3986170
11642713,3986193
11642672,3986228
11642610,3986237
11642542,3986236
11642481,3986235
11642411,3986235
11642343,3986231
11642284,3986230
11642225,3986234
11642205,3986277
11642206,3986330
11642201,3986379
11642183,3986429
11642183,3986440
11642176,3986515
11642173,3986565
11642170,3986613
11642168,3986662
11642168,3986708
11642170,3986759
11642164,3986929
11642164,3986978
11642204,3987025
11642224,3987069
11642236,3987114
11642294,3987127
11642369,3987133
11642443,3987135
11642508,3987136
11642573,3987134
11642637,3987131
11642702,3987128
11642778,3987126
11642843,3987120
11642902,3987118
11642978,3987113
11643054,3987111
11643119,3987102
11643178,3987101
11643255,3987099
11643330,3987097
11643389,3987091
11643456,3987090
