11648998,3989876
11648995,3989922
11648989,3989967
11648993,3990013
11648995,3990058
11648995,3990060
11648990,3990106
11648993,3990151
11648993,3990196
11648991,3990251
11648989,3990305
11649000,3990460
11649003,3990507
11649002,3990507
11649011,3990553
11649032,3990597
11649085,3990632
11649133,3990658
11649183,3990689
11649237,3990716
11649297,3990738
11649350,3990757
11649423,3990766
11649489,3990776
11649552,3990778
11649621,3990783
11649688,3990782
11649762,3990784
11649830,3990790
11649903,3990788
11649975,3990788
11650045,3990787
11650117,3990785
11650184,3990788
11650243,3990787
11650303,3990787
11650370,3990784
11650446,3990778
11650511,3990778
11650577,3990778
11650642,3990779
11650708,3990778
11651127,3990773
11651194,3990772
11651256,3990769
11651319,3990770
11651392,3990770
11651456,3990765
11651520,3990764
11651599,3990765
