11610901,3994054
11610953,3994006
11610976,3993959
11611010,3993908
11611042,3993861
11611075,3993809
11611105,3993761
11611134,3993718
11611162,3993676
11611188,3993635
11611238,3993610
11611307,3993619
11611386,3993627
11611444,3993634
11611504,3993640
11611564,3993644
11611636,3993656
11611705,3993663
11611781,3993663
11611854,3993649
11611911,3993629
11611958,3993602
11612013,3993565
11612067,3993518
11612067,3993518
11612096,3993477
11612118,3993435
11612118,3993431
11612149,3993390
11612168,3993345
11612154,3993299
11612096,3993278
11612035,3993309
11611989,3993359
11611953,3993403
11611911,3993455
11611876,3993506
11611843,3993558
11611812,3993616
11611785,3993676
11611754,3993743
11611734,3993803
11611719,3993862
11611706,3993920
11611697,3993978
11611681,3994043
11611673,3994108
11611666,3994175
11611659,3994240
11611653,3994285
