11629306,3998253
11629257,3998216
11629205,3998177
11629157,3998134
11629109,3998086
11629055,3998028
11629008,3997979
11628964,3997935
11628924,3997895
11628885,3997856
11628835,3997803
11628787,3997755
11628740,3997710
11628693,3997669
11628645,3997631
11628589,3997585
11628538,3997549
11628486,3997515
11628431,3997482
11628377,3997450
11628315,3997413
11628256,3997384
11628196,3997356
11628138,3997328
11628079,3997301
11628008,3997265
11627951,3997238
11627894,3997213
11627837,3997188
11627779,3997161
11627713,3997121
11627663,3997085
11627617,3997046
11627576,3997000
11627540,3996952
11627503,3996898
11627479,3996846
11627464,3996795
11627456,3996742
11627457,3996684
11627456,3996617
11627462,3996560
11627468,3996505
11627472,3996452
11627477,3996401
11627487,3996343
11627493,3996291
11627499,3996238
11627502,3996187
11627508,3996136
