11642982,3980375
11642939,3980326
11642937,3980280
11642942,3980230
11642950,3980184
11642957,3980132
11642956,3980079
11642934,3979851
11642942,3979801
11642947,3979746
11642953,3979698
11642955,3979643
11642958,3979598
11642960,3979544
11642966,3979496
11642969,3979449
11642976,3979403
11642984,3979354
11642997,3979298
11643008,3979252
11643020,3979194
11643025,3979142
11643033,3979088
11643038,3979035
11643041,3978979
11643049,3978928
11643052,3978874
11643062,3978818
11643071,3978772
11643075,3978715
11643076,3978667
11643076,3978622
11643076,3978573
11643072,3978519
11643067,3978464
11643056,3978419
11643021,3978381
11642957,3978378
11642931,3978428
11642965,3978479
11643011,3978519
11643062,3978560
11643117,3978603
11643175,3978641
11643223,3978673
11643274,3978711
11643317,3978752
11643364,3978789
11643420,3978834
11643471,3978865
