11632111,3995687
11632136,3995683
11632075,3995683
11632009,3995687
11631947,3995690
11631881,3995690
11631820,3995696
11631758,3995698
11631692,3995699
11631626,3995699
11631561,3995706
11631502,3995704
11631437,3995703
11631375,3995703
11631308,3995703
11631241,3995702
11631174,3995703
11631106,3995701
11631039,3995702
11630982,3995690
11630915,3995692
11630896,3995648
11630901,3995596
11630904,3995550
11630901,3995500
11630902,3995455
11630908,3995408
11630915,3995356
11630920,3995310
11630920,3995309
11630919,3995259
11630929,3995198
11630938,3995143
11630939,3995097
11630954,3995044
11630959,3994996
11630963,3994947
11630965,3994902
11630966,3994849
11630965,3994800
11630967,3994751
11630970,3994698
11630973,3994649
11630974,3994601
11630981,3994538
11630981,3994493
11630988,3994445
11630992,3994388
11630996,3994343
11630996,3994290
