11639992,3986176
11639974,3986164
11639966,3986115
11639966,3986115
11639960,3986062
11639962,3986010
11639962,3985953
11639965,3985903
11639964,3985856
11639959,3985811
11639968,3985759
11639968,3985710
11639977,3985661
11639984,3985609
11639984,3985563
11639993,3985511
11639995,3985466
11640000,3985419
11640005,3985369
11640003,3985318
11640005,3985266
11640001,3985219
11640001,3985173
11640001,3985123
11640001,3985073
11640005,3985026
11640021,3984977
11640026,3984929
11640031,3984876
11640040,3984823
11640039,3984771
11640041,3984715
11640044,3984662
11640046,3984612
11640047,3984567
11640044,3984517
11640041,3984466
11640041,3984414
11640041,3984362
11640043,3984313
11640045,3984265
11640064,3984208
11640067,3984153
11640068,3984104
11640068,3984057
11640073,3984010
11640073,3983963
11640075,3983907
11640080,3983853
11640077,3983807
