11648977,3994469
11648978,3994424
11648981,3994377
11648982,3994332
11648980,3994286
11648976,3994238
11648977,3994187
11648986,3994143
11648980,3994094
11648978,3994049
11648980,3994000
11648972,3993953
11648978,3993900
11648979,3993849
11648976,3993798
11648974,3993750
11648968,3993704
11648968,3993653
11648971,3993605
11648971,3993556
11648971,3993511
11648969,3993457
11648967,3993307
11648964,3993262
11648963,3993216
11648962,3993165
11648966,3993111
11648967,3993065
11648966,3993017
11648968,3992972
11648973,3992917
11648971,3992870
11648973,3992821
11648974,3992773
11648975,3992726
11648974,3992671
11648972,3992620
11648972,3992573
11648971,3992526
11648967,3992477
11648965,3992427
11648961,3992373
11648953,3992324
11648899,3992304
11648834,3992302
11648771,3992304
11648712,3992304
11648581,3992293
11648516,3992290
11648507,3992288
