11637732,3996805
11637732,3996805
11637808,3996807
11637882,3996807
11637958,3996804
11638025,3996806
11638099,3996806
11638177,3996809
11638236,3996809
11638301,3996816
11638374,3996818
11638434,3996817
11638498,3996823
11638561,3996829
11638633,3996831
11638707,3996831
11638782,3996833
11638853,3996840
11638918,3996840
11638979,3996841
11639043,3996844
11639106,3996845
11639170,3996845
11639234,3996847
11639308,3996848
11639374,3996849
11639434,3996850
11639502,3996852
11639566,3996852
11639628,3996857
11639698,3996857
11639766,3996858
11639832,3996860
11639900,3996864
11639970,3996865
11640049,3996871
11640123,3996877
11640187,3996877
11640257,3996880
11640324,3996883
11640383,3996884
11640454,3996884
11640517,3996885
11640584,3996889
11640647,3996890
11640717,3996891
11640776,3996890
11640842,3996894
11640907,3996895
11640974,3996897
